Time,Price,Title
2020-11-21 13:40:00,249.9,MY HERO ONE’S JUSTICE 2
2020-12-22 08:20:01,124.95,MY HERO ONE’S JUSTICE 2
2021-01-20 06:40:00,249.9,MY HERO ONE’S JUSTICE 2
2021-02-10 06:40:00,124.95,MY HERO ONE’S JUSTICE 2
2021-02-25 08:00:00,249.9,MY HERO ONE’S JUSTICE 2
2021-03-31 09:20:00,99.96,MY HERO ONE’S JUSTICE 2
2021-04-01 20:33:21,99.96,MY HERO ONE’S JUSTICE 2
2020-04-14 15:11:46,332.9,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2020-05-22 06:20:00,266.32,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2020-05-27 06:20:00,332.9,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2020-07-22 06:20:00,233.03,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2020-08-06 06:20:00,332.9,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2020-08-27 06:20:00,233.03,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2020-09-01 06:20:00,332.9,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2020-09-30 06:20:01,166.45,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2020-10-15 04:30:00,332.9,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2020-10-30 07:00:00,166.45,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2020-11-21 13:40:00,332.9,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2020-12-22 08:20:01,166.45,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2021-01-20 06:40:00,332.9,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2021-02-10 06:40:00,166.45,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2021-02-25 08:00:00,332.9,MY HERO ONE’S JUSTICE 2 Edição Deluxe
2021-03-31 09:20:00,133.16,MY HERO ONE’S JUSTICE 2 Edição Deluxe
